id,name,popularity,duration_ms,album_name,release_date,artist_name,genre,artist_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year
1lK5iIMKifrxERzS3iimJH,Breathe on Me,53,223760,In The Zone,2003-11-13,Britney Spears,dance pop,82,0.709,0.565,-6.395,0.0471,0.00209,0.0125,0.0901,0.571,112.203,2003
7AOdyU64RafmvJUL4WMotN,Unsteady - Erich Lee Gravity Remix,63,204586,Me Before You (Original Motion Picture Soundtrack),2016-06-03,Various Artists,None,0,0.345,0.574,-7.431,0.0435,0.0112,1.61E-05,0.343,0.0736,116.679,2016
1rqqCSm0Qe4I9rUvWncaom,High Hopes,84,190946,Pray for the Wicked,2018-06-22,Panic! At The Disco,baroque pop,82,0.579,0.904,-2.729,0.0618,0.193,0,0.064,0.681,82.014,2018
2FY7b99s15jUprqC0M5NCT,Natural,81,189466,Origins (Deluxe),2018-11-09,Imagine Dragons,modern rock,87,0.704,0.611,-6.112,0.0409,0.217,0,0.0812,0.22,100,2018
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,78,195519,Expectations,2018-06-22,Bebe Rexha,dance pop,82,0.63,0.694,-6.257,0.0253,0.00281,0,0.0719,0.216,97.005,2018
6e2PtJYcltVk76nLwxBzRn,One Day (feat. Ryan Tedder),51,199866,One Day (feat. Ryan Tedder),2018-07-27,Logic,conscious hip hop,82,0.529,0.871,-5.831,0.155,0.118,0.000164,0.115,0.272,189.837,2018
3T4UodGkfZObJ43RtA5KFU,Connection,66,148459,Connection,2018-06-26,OneRepublic,dance pop,83,0.611,0.602,-4.89,0.0437,0.000837,0,0.112,0.624,168.154,2018
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),77,180000,Beautiful (feat. Camila Cabello),2018-08-02,Bazzi,dance pop,80,0.638,0.717,-4.722,0.0337,0.346,0,0.105,0.249,100.027,2018
6XcfKZvJio9Z0fQy11GnNX,broken,75,204878,finding it hard to smile,2018-08-03,lovelytheband,indie pop,66,0.666,0.728,-5.808,0.0419,0.00175,4.26E-06,0.0429,0.51,122.996,2018
4QVS8YCpK71R4FsxSMCjhP,Tie Me Down (with Elley Duhé),66,218295,Tie Me Down (with Elley Duhé),2018-08-03,Gryffin,dance pop,76,0.548,0.839,-2.371,0.0644,0.135,0,0.102,0.314,98.932,2018
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,79,187436,Heaven & Hell,2020-09-18,Ava Max,dance pop,85,0.72,0.706,-4.719,0.0473,0.0684,0,0.166,0.62,133.002,2020
5fK0Q3j2iUcQtiRDXlPW0K,Want To,63,211817,Want To,2018-09-06,Dua Lipa,dance pop,93,0.572,0.691,-4.783,0.123,0.0788,0.000132,0.0619,0.318,92.082,2018
2dpaYNEQHiRxtZbfNsse99,Happier,85,214289,Happier,2018-08-17,Marshmello,brostep,88,0.687,0.792,-2.749,0.0452,0.191,0,0.167,0.671,100.015,2018
6jreFSOTUAViWjKyzOC4Kg,REMEDY,71,190295,REMEDY,2018-08-31,Alesso,big room,76,0.601,0.775,-4.612,0.0473,0.269,0,0.0883,0.483,119.964,2018
6xtcFXSo8H9BZN637BMVKS,Let You Love Me,66,190000,Let You Love Me,2018-09-21,Rita Ora,australian pop,77,0.531,0.854,-3.149,0.198,0.288,0,0.0773,0.456,94.419,2018
7gY3cyGcB2wnk2xDXiA0pe,Head Above Water,71,220850,Head Above Water,2019-02-15,Avril Lavigne,canadian pop,78,0.578,0.694,-5.351,0.0706,0.0112,0,0.102,0.268,129.921,2019
0OgGn1ofaj55l2PcihQQGV,Drew Barrymore,69,191146,Drew Barrymore,2017-12-01,Bryce Vine,pop,73,0.758,0.574,-6.889,0.0572,0.46,0.00272,0.102,0.261,151.985,2017
6X6SdJzxyw7GzxwP2fr9WV,All I Am,61,218868,All I Am,2018-08-17,Jess Glynne,dance pop,77,0.74,0.669,-5.199,0.0373,0.0445,0,0.184,0.536,122.007,2018
6Up545NUflOiXo8cEraH49,You Say,78,274693,Look Up Child,2018-09-07,Lauren Daigle,ccm,74,0.494,0.632,-6.89,0.0342,0.682,0,0.0869,0.0797,147.873,2018
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),73,230761,High On Life (feat. Bonn),2018-07-29,Martin Garrix,big room,81,0.414,0.486,-6.431,0.0311,0.0129,0,0.111,0.368,128.038,2018
6qNALlmZa1ESnCxJmXE1K9,The Way I Am,65,186080,Voicenotes,2018-05-11,Charlie Puth,dance pop,81,0.755,0.769,-5.658,0.186,0.314,2.38E-06,0.0628,0.642,114.966,2018
1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),68,189693,Celebration (double disc version),2009-09-18,Madonna,dance pop,78,0.753,0.931,-4.922,0.0652,0.00994,0.00696,0.234,0.767,113.029,2009
0WQf8kcrI1yb6l2vpKjsOI,Blah Blah Blah,65,183518,Blah Blah Blah,2018-05-18,Armin van Buuren,dutch trance,77,0.612,0.963,-3.912,0.0531,0.00897,0.00378,0.294,0.179,138.009,2018
43zdsphuZLzwA9k4DJhU0I,when the party's over,86,196077,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Billie Eilish,electropop,92,0.367,0.111,-14.084,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,2019
5p7ujcrUXASCNwRaWNHR1C,Without Me,83,201660,Without Me,2018-10-04,Halsey,dance pop,88,0.752,0.488,-7.05,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,2018
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),76,221933,souljaboytellem.com,2007-01-01,Soulja Boy,atl hip hop,69,0.736,0.74,-2.18,0.0786,0.515,0,0.0468,0.803,140.141,2007
2yiZyjMEByt9sJBZWnWaDR,Bye Bye Bye,57,199640,Greatest Hits,2005-10-21,*NSYNC,boy band,73,0.571,0.87,-3.877,0.0641,0.0198,6.60E-06,0.0564,0.813,172.716,2005
0AfYeE3bfJRcq9J2hUJXmM,How to Be a Heartbreaker,59,221493,How to Be a Heartbreaker,2012-09-26,MARINA,dance pop,74,0.69,0.897,-4.696,0.0506,0.0142,0,0.108,0.849,140.05,2012
4fqwEothoIOcKr3pARJCgu,Gettin' Over (feat. Chris Willis),60,182013,One More Love,2010-11-22,David Guetta,dance pop,87,0.714,0.816,-4.415,0.0796,0.21,0,0.196,0.624,129.822,2010
4J4zx8xGJpuGndrVc06KaT,Diamond Heart,64,239834,Diamond Heart,2018-09-28,Alan Walker,electro house,84,0.499,0.638,-6.145,0.0438,0.129,0,0.631,0.253,89.98,2018
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",85,207320,"thank u, next",2019-02-08,Ariana Grande,pop,97,0.717,0.653,-5.634,0.0658,0.229,0,0.101,0.412,106.966,2019
6l0Ky2PycJV1Bz88kFeVGL,Capital Letters,71,219373,Fifty Shades Freed (Original Motion Picture Soundtrack),2018-02-09,Various Artists,None,0,0.661,0.814,-5.529,0.0759,0.0337,8.27E-06,0.0518,0.459,99.963,2018
7jr3iPu4O4bTCVwLMbdU2i,Kiss and Make Up,75,189173,Dua Lipa (Complete Edition),2018-10-19,Dua Lipa,dance pop,93,0.678,0.729,-4.188,0.137,0.0658,0,0.303,0.643,99.895,2018
2RSHsoi04658QL5xgQVov3,Bad Liar,82,260773,Origins (Deluxe),2018-11-09,Imagine Dragons,modern rock,87,0.383,0.637,-6.993,0.0703,0.0722,0,0.368,0.0827,177.913,2018
7uzmGiiJyRfuViKKK3lVmR,Mine,78,131064,COSMIC,2018-04-12,Bazzi,dance pop,80,0.71,0.789,-3.874,0.0722,0.0161,2.77E-06,0.451,0.717,142.929,2018
5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),74,182623,Close To Me (feat. Swae Lee),2018-10-24,Ellie Goulding,dance pop,81,0.575,0.758,-5.029,0.0618,0.0954,0,0.394,0.493,144.107,2018
51NFxnQvaosfDDutk0tams,bellyache,77,179172,Bellyache,2017-02-24,Billie Eilish,electropop,92,0.695,0.573,-8.597,0.106,0.46,0.0734,0.482,0.408,99.939,2017
3WefHNGtjexZvi66ZEx9u4,Hurts Like Hell (feat. Offset),71,207108,Hurts Like Hell (feat. Offset),2018-11-09,Madison Beer,dance pop,81,0.704,0.56,-6.791,0.179,0.185,0,0.0948,0.609,75.003,2018
1TRibL6UoaiU3yEdqCQbgx,Don't Deserve You,45,251640,Need You Now,2013-02-26,Plumb,ccm,55,0.458,0.557,-5.125,0.0316,0.261,2.45E-06,0.11,0.0693,130.009,2013
6ocbgoVGwYJhOv1GgI9NsF,7 rings,87,178626,"thank u, next",2019-02-08,Ariana Grande,pop,97,0.778,0.317,-10.732,0.334,0.592,0,0.0881,0.327,140.048,2019
1pfgsjmxVZhoZpeDx6POKv,Bones (feat. OneRepublic),69,205792,Bones (feat. OneRepublic),2019-01-31,Galantis,big room,75,0.658,0.804,-5.735,0.0377,0.00463,0,0.178,0.508,120.047,2019
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),78,229184,Giant (with Rag'n'Bone Man),2019-01-11,Calvin Harris,dance pop,86,0.807,0.887,-4.311,0.0361,0.016,0.000503,0.0811,0.606,122.015,2019
6NFyWDv5CjfwuzoCkw47Xf,Delicate,77,232253,reputation,2017-11-10,Taylor Swift,dance pop,95,0.75,0.404,-10.178,0.0682,0.216,0.000357,0.0911,0.0499,95.045,2017
4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,71,238253,reputation,2017-11-10,Taylor Swift,dance pop,95,0.696,0.602,-6.156,0.159,0.0679,2.11E-05,0.0696,0.305,82.989,2017
2yLa0QULdQr0qAIvVwN6B5,Ready For It?,71,208186,reputation,2017-11-10,Taylor Swift,dance pop,95,0.613,0.764,-6.509,0.136,0.0527,0,0.197,0.417,160.015,2017
0i0wnv9UoFdZ5MfuFGQzMy,Last Hurrah,70,150333,Last Hurrah,2019-02-15,Bebe Rexha,dance pop,82,0.514,0.618,-4.585,0.0317,0.175,0,0.117,0.401,84.259,2019
1DxCBbog2LyUUjMm4006ut,Trudy,37,195310,Trudy,2017-05-05,Aston Merrygold,None,35,0.705,0.873,-1.575,0.0592,0.0282,6.64E-06,0.578,0.954,144.887,2017
0SGojwNP2zUrgDyeoBQxYO,The Big Bang,61,160200,The Big Bang,2010-10-29,Rock Mafia,None,61,0.902,0.816,-3.077,0.0312,0.124,8.94E-06,0.18,0.894,96.01,2010
1XTbAGjlbdQ74ADCA7sE02,The Big Bang,37,159626,The Big Bang,2014-04-22,Katy Tiz,None,48,0.797,0.929,-2.959,0.0433,0.0143,0,0.111,0.747,96.003,2014
2RqtfcLB7iOZj0zYB8Auhu,Jealous,64,223106,Nick Jonas X2,2015-11-20,Nick Jonas,dance pop,69,0.7,0.701,-3.834,0.161,0.013,0,0.461,0.38,93.012,2015
6QfS2wq5sSC1xAJCQsTSlj,Shallow - Radio Edit,78,217212,A Star Is Born Soundtrack (Without Dialogue),2018-10-05,Lady Gaga,dance pop,88,0.575,0.33,-6.557,0.031,0.416,0,0.0872,0.277,95.801,2018
2VxeLyX666F8uXCJ0dZF8B,Shallow,86,215733,A Star Is Born Soundtrack,2018-10-05,Lady Gaga,dance pop,88,0.572,0.385,-6.362,0.0308,0.371,0,0.231,0.323,95.799,2018
4NTWZqvfQTlOMitlVn6tew,The Show Goes On,73,239613,Lasers,2011-03-04,Lupe Fiasco,alternative hip hop,69,0.591,0.889,-3.839,0.115,0.0189,0,0.155,0.65,143.067,2011
5o4yGlG0PfeVUa6ClIyOxq,Boys,66,162585,Boys,2017-07-26,Charli XCX,art pop,75,0.867,0.545,-5.192,0.0625,0.0646,0.000289,0.0505,0.525,139.943,2017
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,83,157066,7 EP,2019-06-21,Lil Nas X,country rap,82,0.878,0.619,-5.56,0.102,0.0533,0,0.113,0.639,136.041,2019
2zOWuWdyuMqOoboNRKlJO0,Pretty Boy Swag,64,236093,The DeAndre Way,2010-01-01,Soulja Boy,atl hip hop,69,0.837,0.42,-5.158,0.0629,0.177,0,0.356,0.143,123.157,2010
18A7ha5BitZjmdHTCwXFbU,Cradles,79,209829,Cradles,2019-01-04,Sub Urban,modern indie pop,72,0.581,0.585,-1.87,0.369,0.27,6.48E-05,0.179,0.63,67.443,2019
1FOINGDWa0dPgCpMabLT4Y,fast,72,144000,MISCREANT,2019-09-20,Sueco,cali rap,63,0.861,0.599,-7.814,0.217,0.182,0.00855,0.102,0.527,100.026,2019
7pBrj5rt4SSxXwFKOyZfHR,Dissolve,73,224660,Thousand Peaces,2017-11-03,Absofacto,indie psych-pop,65,0.688,0.582,-10.668,0.0542,0.23,0.000157,0.0663,0.872,85.486,2017
1D1nixOVWOxvNfWi0UD7VX,Unwritten,76,259333,Unwritten,2004-08-30,Natasha Bedingfield,dance pop,68,0.706,0.801,-6.333,0.0399,0.00577,0,0.0822,0.63,100.013,2004
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),80,193000,Lover,2019-08-23,Taylor Swift,dance pop,95,0.61,0.83,-4.105,0.0571,0.033,0,0.118,0.728,182.162,2019
0iwsQWgtjSq2kUXuZwTDAL,Home with You,69,190576,As She Pleases,2018-02-02,Madison Beer,dance pop,81,0.631,0.599,-6.137,0.0878,0.067,0,0.0952,0.727,170.122,2018
0L1IszgjzIZRBENyHJTQms,Dear Society,72,179576,Dear Society,2019-05-17,Madison Beer,dance pop,81,0.65,0.594,-6.374,0.0492,0.161,0,0.133,0.416,145.944,2019
2oejEp50ZzPuQTQ6v54Evp,Call You Mine,81,217640,World War Joy,2019-12-06,The Chainsmokers,dance pop,84,0.585,0.696,-5.6,0.0307,0.204,0,0.344,0.522,104.01,2019
0TK2YIli7K1leLovkQiNik,Señorita,85,190960,Señorita,2019-06-21,Shawn Mendes,canadian pop,92,0.759,0.54,-6.039,0.0287,0.037,0,0.0945,0.75,116.947,2019
0DiDStADDVh3SvAsoJAFMk,Only Human,76,183000,Happiness Begins,2019-06-07,Jonas Brothers,boy band,81,0.795,0.496,-5.883,0.0722,0.108,0,0.0645,0.874,94.01,2019
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),78,147840,All Around The World (La La La),2019-04-05,R3HAB,big room,81,0.733,0.859,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,2019
6oJ6le65B3SEqPwMRNXWjY,Higher Love,82,228267,Higher Love,2019-06-28,Kygo,edm,86,0.693,0.678,-7.159,0.0324,0.0154,6.05E-06,0.101,0.404,103.952,2019
37s8uwIjw72XfMseKJXNOO,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],63,155008,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],2018-12-14,Getter Jaani,estonian pop,49,0.659,0.936,-3.519,0.0606,0.283,0.0207,0.192,0.884,161.983,2018
3mRLHiSHYtC8Hk7bzZdUs1,River,76,216133,Church Of Scars,2018-04-20,Bishop Briggs,electropop,69,0.733,0.477,-6.737,0.0687,0.302,2.97E-06,0.0579,0.545,62.507,2018
5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),68,199111,All Falls Down (feat. Juliander),2017-10-27,Alan Walker,electro house,84,0.658,0.678,-4.407,0.058,0.303,0,0.361,0.662,97.976,2017
1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),69,161746,No.6 Collaborations Project,2019-07-12,Ed Sheeran,pop,91,0.716,0.823,-5.313,0.0495,0.132,0,0.361,0.91,151.957,2019
6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),81,186223,Hate Me (with Juice WRLD),2019-06-26,Ellie Goulding,dance pop,81,0.657,0.768,-4.628,0.0507,0.108,0,0.144,0.759,75.025,2019
43H3q2NWT9LCuYS1B5IUvV,Our Song,60,203440,Taylor Swift (Big Machine Radio Release Special),2006-10-24,Taylor Swift,dance pop,95,0.667,0.659,-4.932,0.0298,0.113,0,0.325,0.575,89.128,2006
6ce41JVa6KFaryfmC2bu2W,22,70,232120,Red (Big Machine Radio Release Special),2012-10-22,Taylor Swift,dance pop,95,0.661,0.729,-6.561,0.0376,0.00215,0.0013,0.0477,0.668,103.987,2012
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble,77,219720,Red (Big Machine Radio Release Special),2012-10-22,Taylor Swift,dance pop,95,0.622,0.469,-6.798,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,2012
3tH03v5SIWaglfE3rzXzeB,Everybody (Backstreet's Back) - Extended Version,64,286306,The Hits--Chapter One,2001-10-23,Backstreet Boys,boy band,78,0.792,0.819,-4.933,0.0367,0.00564,0.000163,0.175,0.515,108.056,2001
13plQdOoWSSXPRUSZc5FuM,I Know You Want Me (Calle Ocho),65,237120,Pitbull Starring In Rebelution,2009-08-27,Pitbull,dance pop,83,0.817,0.733,-6.009,0.145,0.0152,4.31E-05,0.107,0.833,127.056,2009
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,78,225373,Beautiful Girls,2007-07-23,Sean Kingston,dance pop,74,0.762,0.661,-6.075,0.0687,0.15,0,0.256,0.769,130.009,2007
6Q44rxzH39y2tjic98Spo5,Fergalicious,66,292373,The Dutchess,2006-01-01,Fergie,dance pop,72,0.906,0.584,-7.72,0.316,0.0576,0,0.128,0.831,129.055,2006
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,75,198773,Meet The Orphans,2010-01-01,Don Omar,latin,81,0.4,0.915,-4.89,0.28,0.0846,0,0.0503,0.878,88.917,2010
1V4jC0vJ5525lEF1bFgPX2,Shots,68,222133,Party Rock,2009-01-01,LMFAO,dance pop,68,0.825,0.856,-1.912,0.0476,0.00851,1.40E-06,0.127,0.207,128.016,2009
0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,76,193146,Red (Big Machine Radio Release Special),2012-10-22,Taylor Swift,dance pop,95,0.628,0.676,-5.911,0.0916,0.00957,2.65E-05,0.121,0.75,85.984,2012
7q7jyVU0f0hnod8tsaUmxg,Speechless,65,212745,Speechless,2018-05-18,Dan + Shay,contemporary country,79,0.631,0.44,-5.948,0.028,0.328,0,0.239,0.418,136.033,2018
0yIywEquxORnu1dR0WYsdN,Love Me,66,191573,My World,2009-01-01,Justin Bieber,canadian pop,95,0.729,0.868,-3.319,0.0609,0.00939,0,0.283,0.632,124.957,2009
3NvS0SxNWIPiAJoPWUpZzr,"What Is Love - 7"" Mix",65,270373,The Album 2nd Edition,1993,Haddaway,bubblegum dance,63,0.683,0.772,-7.907,0.0311,0.0222,0.0149,0.203,0.737,123.871,1993
4qRaZYiaOsSvWC7VgcxrI0,HandClap,66,193253,Fitz and The Tantrums (Deluxe Edition),2017-07-24,Fitz and The Tantrums,indie pop,69,0.636,0.836,-3.004,0.0427,0.00609,0.000157,0.0828,0.715,139.956,2017
0nnxf8p851ZR49KFnGWVsB,Say Hey (I Love You),63,235760,All Rebel Rockers,2008-01-01,Michael Franti & Spearhead,reggae fusion,57,0.738,0.983,-4.374,0.0855,0.038,5.93E-06,0.183,0.957,92.998,2008
3ZuiIFm9nRnkRz8AZAekjJ,Rocketeer,64,211253,Free Wired,2010-01-01,Far East Movement,asian american hip hop,68,0.664,0.845,-6.115,0.0461,0.181,0,0.267,0.357,96.005,2010
26wLOs3ZuHJa2Ihhx6QIE6,Teeth,79,204887,13 Reasons Why (Season 3),2019-08-23,5 Seconds of Summer,boy band,82,0.749,0.461,-2.961,0.0416,0.0516,6.24E-06,0.0738,0.42,139.02,2019
6hLkeOMrhZ2CMLBp2of576,Wanted,67,136247,Wanted,2019-09-06,OneRepublic,dance pop,83,0.668,0.534,-6.586,0.0677,0.164,0,0.1,0.711,145.816,2019
3707IBa4HnS3zDDoWfeUBl,I Warned Myself,66,159782,I Warned Myself,2019-08-21,Charlie Puth,dance pop,81,0.488,0.311,-11.467,0.297,0.562,0.000548,0.161,0.579,184.112,2019
2tnVG71enUj33Ic2nFN6kZ,Ride It,87,157605,Ride It,2019-07-26,Regard,edm,78,0.88,0.751,-4.258,0.0874,0.177,6.43E-05,0.106,0.884,117.948,2019
3UYiU57SMiAS5LqolhHJw1,Shameless,64,219742,Shameless,2019-09-05,Camila Cabello,dance pop,85,0.377,0.651,-5.437,0.0588,0.0197,5.31E-05,0.174,0.0851,129.698,2019
2mt1IqcFyY1zmYZT8Q3xw9,hot girl bummer,86,188343,everything means nothing,2020-08-21,blackbear,electropop,86,0.782,0.559,-7.106,0.0767,0.125,0,0.385,0.685,129.992,2020
6VObnIkLVruX4UVyxWhlqm,Skyfall,74,286480,Skyfall,2012-10-04,Adele,british soul,83,0.346,0.552,-6.864,0.0282,0.417,0,0.114,0.0789,75.881,2012
48QmG1dfvMuYLxMPt7KSRA,No Lie,77,221176,Mad Love The Prequel,2018-06-29,Sean Paul,dance pop,80,0.742,0.882,-2.862,0.117,0.0466,0,0.206,0.463,102.04,2018
5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),75,210901,Good Thing (with Kehlani),2019-09-27,Zedd,complextro,80,0.693,0.564,-3.857,0.0378,0.399,0,0.0409,0.574,185.913,2019
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),81,204466,No.6 Collaborations Project,2019-07-12,Ed Sheeran,pop,91,0.857,0.621,-6.376,0.0825,0.148,0,0.0865,0.668,97.989,2019
7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),79,229573,Hollywood's Bleeding,2019-09-06,Post Malone,dfw rap,92,0.499,0.8,-2.665,0.0502,0.0906,0,0.147,0.272,139.919,2019
3ydfhgIZIc2j39NLIhpJpq,Fuck You,65,223694,The Lady Killer (Deluxe),2010-11-09,CeeLo Green,atl hip hop,67,0.693,0.879,-3.988,0.0578,0.193,0,0.124,0.753,127.457,2010
5DqdesEfbRyOlSS3Tf6c29,It's You,85,212606,YOU,2019-11-08,Ali Gatie,canadian hip hop,78,0.732,0.463,-6.972,0.0287,0.374,0,0.194,0.397,95.971,2019
4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),83,197866,Beautiful People (feat. Khalid),2019-06-28,Ed Sheeran,pop,91,0.64,0.648,-8.113,0.187,0.124,0,0.0802,0.548,92.977,2019
46D0hYb1B7qiU33VtXt21W,Easy,69,194686,Easy,2019-10-11,Camila Cabello,dance pop,85,0.574,0.593,-5.731,0.0463,0.411,1.55E-06,0.0966,0.355,128.073,2019
5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,66,185815,Harleys In Hawaii,2019-10-16,Katy Perry,dance pop,86,0.722,0.757,-6.207,0.132,0.185,6.32E-06,0.126,0.721,140.094,2019
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",86,167693,"10,000 Hours (with Justin Bieber)",2019-10-04,Dan + Shay,contemporary country,79,0.654,0.63,-4.644,0.0259,0.153,0,0.111,0.43,89.991,2019
7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",69,215413,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016-04-15,P!nk,dance pop,82,0.632,0.701,-5.921,0.146,0.0114,0,0.108,0.497,162.958,2016
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),82,221714,RITMO (Bad Boys For Life),2019-10-12,Black Eyed Peas,dance pop,83,0.721,0.716,-7.037,0.0657,0.0334,0.00084,0.237,0.667,104.994,2019
7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj),65,171840,Charlie's Angels (Original Motion Picture Soundtrack),2019-11-01,Various Artists,None,0,0.727,0.583,-7.385,0.0718,0.065,0,0.106,0.629,147.983,2019
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,88,245425,everything i wanted,2019-11-13,Billie Eilish,electropop,92,0.704,0.225,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006,2019
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,97,200040,After Hours,2020-03-20,The Weeknd,canadian contemporary r&b,94,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,2020
4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,83,180644,What A Man Gotta Do,2020-01-17,Jonas Brothers,boy band,81,0.852,0.698,-7.206,0.0629,0.00839,1.03E-06,0.0773,0.324,113.039,2020
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",81,179052,"Alone, Pt. II",2019-12-27,Alan Walker,electro house,84,0.67,0.668,-4.306,0.0422,0.536,0,0.133,0.608,88.033,2019
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,86,158571,Where the Light Is,2019-01-06,Surfaces,bedroom soul,76,0.878,0.525,-6.832,0.0578,0.183,0,0.0714,0.694,112.022,2019
4QPEwDdOMhY7rNS05mTyMR,Own It (feat. Ed Sheeran & Burna Boy),76,216706,Heavy Is The Head,2019-12-13,Stormzy,grime,80,0.817,0.781,-4.178,0.112,0.00838,5.21E-06,0.123,0.359,104,2019
0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,82,181436,Know Your Worth,2020-02-04,Khalid,alternative r&b,90,0.79,0.694,-7.726,0.0708,0.145,0.00252,0.281,0.508,103.007,2020
463PQggkmk5tTw8ug0ahOX,The Other Side (from Trolls World Tour),73,188186,The Other Side (from Trolls World Tour),2020-02-26,SZA,dance pop,82,0.76,0.607,-6.274,0.0964,0.00277,0,0.132,0.709,105.979,2020
2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,82,201083,Moral of the Story,2019-02-14,Ashe,electropop,72,0.572,0.406,-8.624,0.0427,0.587,4.48E-06,0.102,0.265,119.812,2019
6ap9lSRJ0iLriGLqoJ44cq,CITY OF ANGELS,81,112493,DROPPED OUTTA COLLEGE,2019-11-22,24kGoldn,cali rap,88,0.686,0.541,-4.993,0.0493,0.042,0,0.0675,0.724,120.082,2019
56JyMaElW79S7TDWh1Zw1m,On A Roll,64,154447,On A Roll,2019-06-14,Ashley O,None,50,0.736,0.81,-6.354,0.0906,0.077,0,0.0523,0.387,125.011,2019
61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),80,208222,In Your Eyes (feat. Alida),2020-01-10,Robin Schulz,dance pop,82,0.57,0.672,-5.89,0.0723,0.177,0,0.0768,0.448,120.019,2020
1raaNykBg1bDnWENUiglUA,Break My Heart,78,221820,Break My Heart,2020-03-25,Dua Lipa,dance pop,93,0.73,0.729,-3.434,0.0886,0.167,1.39E-06,0.349,0.467,113.012,2020
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,86,237520,After Hours,2020-03-20,The Weeknd,canadian contemporary r&b,94,0.667,0.719,-5.371,0.0346,0.00285,8.10E-05,0.0736,0.717,100.021,2020
2IHLaN6wwYKQ3S24NsQqpA,I Love Me,77,203672,I Love Me,2020-03-06,Demi Lovato,dance pop,84,0.664,0.561,-7.031,0.0495,0.00261,0,0.0764,0.713,150.093,2020
1hWYT0w2R0J19rlVkiez7X,Battle Scars,71,250320,"Food & Liquor II: The Great American Rap Album, Pt. 1",2012-09-25,Lupe Fiasco,alternative hip hop,69,0.517,0.811,-4.526,0.286,0.186,0,0.105,0.494,168.269,2012
5IsIwEZYogIGgyutqCLwK7,Heart Of A Champion - Album Version / Explicit,51,269986,Sweat,2004-11-14,Nelly,dance pop,77,0.565,0.945,-3.38,0.159,0.105,0,0.536,0.858,157.754,2004
67VjdDhTa5jzQxHGe6f26r,I Surrender,57,287733,A New Day Has Come,2001-01-01,Céline Dion,canadian pop,78,0.591,0.522,-6.281,0.0311,0.552,0,0.0891,0.149,114.015,2001
